Nome_Completo,Valor_Total_Declarado
ANTÔNIO PEDRO YASUHIKO EGOSHI,500.0
ADEMIR MAGNO DA TRINDADE,500.0
WALTER AVELINO DOS SANTOS,500.0
WALTAIR FONTES ALFRÁZEO,500.0
ARILSON PEDRO SERRAO FARIAS LOPES,500.0
DENIVAN TOME DA SILVA,500.0
MANUEL DA CONCEIÇÃO DOS SANTOS LIMA,500.0
MANOEL LIMA RAMOS,500.0
FORTUNATO DOS SANTOS DA SILVA,500.0
FRANCERLEI BRITO DOS SANTOS,500.0
FRANCISCO FLORENCIO DA SILVA,500.0
MARIA DE JESUS DE SOUZA MATOS,500.0
MARIA DA SILVA NASCIMENTO,500.0
FRANCISCO ALAN PEREIRA DA SILVA,500.0
FRANCIRLEY DA SILVA FERNANDES,500.0
FRANCISCO ALMEIDA FERREIRA,500.0
SIMONE DE SOUSA MAUES,500.0
SIMONE DIVINA RIBEIRO NERES,500.0
MARIA APARECIDA LUIZ,500.0
ANTÔNIA CLEUDE DE OLIVEIRA,500.0
FRANCISCO DAS CHAGAS SILVA LIRA,500.0
SINEZIO SILVA DE FREITAS,500.0
FRANCISCO DAS CHAGAS SOUSA MATOS,500.0
ALCIDES SILVA COSTA FILHO,500.0
MARCOS SILVA ROSARIO,500.0
FRANCISCO DE ASSIS NUNES PEREIRA,500.0
DAVI DA SILVA TEIXEIRA,500.0
MANOEL GALVÃO DO MONTE,500.0
MANOEL DO ESPIRITO SANTO MARTINS DOS SANTOS,500.0
LUIS FERNANDO BRITO MARECO,500.0
GEO DOS SANTOS BARBOSA,500.0
ALAERCIO BATALHA PORTAL,500.0
MARIA MIRELLE NOLETO LIMA,500.0
DEUZIMAR DANTAS DE LIRA,500.0
FABIO SALLES SILVA,500.0
LUIS GONZAGA PINTO DE LIMA,500.0
ALCIONE SILVA DE SOUSA,500.0
LUZIO DA COSTA DIAS,500.0
FABIO JUNIOR ALVES  VIANA,500.0
FABIO JUNIOR  MOURA PIMENTA,500.0
ANTONIO FABRICIO AVILA DA SILVA,500.0
ANTONIO FABIO RODRIGUES PEREIRA,500.0
MARIA ROSEANE DE SOUSA SILVA,500.0
MARIA ROSENI PIRES BARBOSA,500.0
LUIZ RONALDO DA COSTA SANTANA,500.0
ARNALDO THIMOTEO LOPES,500.0
MANOEL DE JESUS DE SOUZA DA SILVA,500.0
MANOEL ARDERIVAL MARQUES RIBEIRO,500.0
DARLISSON FRAZÃO,500.0
FRUTUOSO GONÇALVES DE OLIVEIRA,500.0
WELINTON SILVA CHAGAS,500.0
ANTONIO JOSE FARIAS,500.0
MARIA GRACIETE NASCIMENTO DA COSTA,500.0
MANOEL CASTILHO GUEDES,500.0
MANOEL ANTONIO RODRIGUES RABELO,500.0
ANTONIO HELDER MATOS PAIVA,500.0
MARIA JOSE MONTEIRO DOS SANTOS SILVA,500.0
ALAN DA SILVA BRAGA,500.0
WALDIVINO ETERNO CARDOSO,500.0
FERNANDA DAYANNE CRISTO DOS SANTOS,500.0
GABRIEL GOIS SOARES,500.0
MAGNO AMARAL MACEDO,500.0
ILCIMARA BRAZÃO PIRES,500.0
JOZIMAR RODRIGUES XAVIER,500.0
IVANILDO VIEIRA DOS SANTOS,500.0
SANDRA CASTRO SANTOS,500.0
JACI SOARES CORREA,500.0
JACIRA COSTA DELA ROVERE DA COSTA,500.0
DIVINO DOS SANTOS,500.0
JORGE SOUTO DA SILVA,500.0
OZIAS FERREIRA NEVES,500.0
PABLO ROBERTO MOREIRA DOS REIS,500.0
JORGE DE MELO MAIA,500.0
ELKY SEBASTIANA LOBATO CORREA SANTOS,500.0
CLARA DOS REIS NASCIMENTO,500.0
CLEISE DAS GRAÇAS SARRAZIN SANTOS,500.0
VALDIRENE SOUZA DA SILVA,500.0
JONAS ANANIAS DA SILVA,500.0
JOERLANE SILVA DE FREITAS,500.0
JAIME DE SOUSA DAMASCENO,500.0
JOSE ALCIDES CORDEIRA FERREIRA,500.0
JACI LIMA SOARES FLEXA,500.0
ELIUDE DE NEGREIROS VEIGA,500.0
ELIZABEL QUARESMA SOUSA,500.0
JOSE ARNALDO MOREIRA DOS SANTOS,500.0
IZAIAS RIBEIRO DA SILVA,500.0
JOSE AUGUSTO DE JESUS SILVA JUNIOR,500.0
CLEITON TRINDADE DOS SANTOS,500.0
ALDO MARTINS BEZERRA,500.0
SEBASTIÃO BARBOSA DE FREITAS,500.0
JOSE JUSTINO NOGUEIRA,500.0
JOSE LUIS DE LIMA SILVA,500.0
ADÃO LIMA SOUZA,500.0
ELIZETE DA SILVA LIMA,500.0
NOÉ DA SILVA LIMA,500.0
IVAN DA SILVA FARIAS,500.0
IVAN CARVALHO RIBEIRO,500.0
ADSON LUIZ BENAION DA CONCEICAO,500.0
JAIME FARIAS DOS REIS,500.0
JAIR ALMEIDA DE OLIVEIRA,500.0
JANILTON PEREIRA DE ARAUJO,500.0
PEDRO PAULO PEREIRA PINHEIRO,500.0
VALTINHO DO SOCORRO DOS SANTOS MOREIRA,500.0
PEDRO NOGUEIRA PASSOS,500.0
SALETE MARIA DE JESUS LIMA,500.0
ANATALIA MEIRELLES MAGRIS,500.0
ELIAQUIM PEREIRA MACEDO,500.0
JEREMIAS FONSECA MELO,500.0
VALTER SANTA BRIGIDA MACHADO,500.0
JESSE LOPES MESQUITA,500.0
VALTAIR TEIXEIRA DA ROSA,500.0
JHENNIFER NATHALLIE PINHEIRO VALENTE,500.0
JOAB MONTEIRO DA SILVA,500.0
JOANA D ARK PAIXAO DE LIMA,500.0
PEDRO ALVES BATISTA,500.0
JOAO BATISTA DE OLIVEIRA NETO,500.0
JAIR FRANÇA DA SILVA,500.0
JOAO DILSON ABDON,500.0
PAULO SARAIVA CARDOSO,500.0
PAULO RODRIGUES CAMBUY,500.0
JOAO LIMA URBANO,500.0
JOAO RAIMUNDO MARTINS PEREIRA,500.0
JOAO ROBERTO DA SILVA PEREIRA JUNIOR,500.0
CLAUDIO CAVALCANTE FREITAS,500.0
JOAO VITOR DE MATOS SOUSA,500.0
PAULO MOREIRA DA SILVA,500.0
ELIELSON MOISES ARAUJO RIBEIRO,500.0
JAMIL ABDALLA COSTA MAMEDE,500.0
JOAQUINA LOPES DA SILVA,500.0
JOELBI RAMOS DA SILVA,500.0
PAULO HENRIQUE FLORENCIO DE SEIA,500.0
NIVALDO ROBERTO BRITO SOARES,500.0
MARIA CLEONICE MARTINS DE BARROS,500.0
JOSE NATALINO DA SILVA DIAS,500.0
JOSÉ EVANDRO BARROS ANDRÉ JÚNIOR,500.0
JOSÈ RAFAEL DE SOUSA AIRES,500.0
NAYARA OEIRAS PINHEIRO FAVACHO,500.0
JOSÉ ANTONIO LIMONGE VALENTE,500.0
JOSÉ AUGUSTO LIMA DA ROCHA,500.0
DIONES RIBEIRO MOURA,500.0
CARLOS LEANDRO COSTA DE LIMA,500.0
ADAN CARLOS NASCIMENTO COSTA,500.0
JOSÉ CONCEIÇÃO DA CRUZ RAMOS,500.0
CARLOS JUNIO MIRANDA DO NASCIMENTO,500.0
EMERSON DOS SANTOS SOUSA,500.0
JOSÉ DE SOUSA XIMENES,500.0
SEBASTIÃO ALEX DE SOUSA ALVES,500.0
NAIFE GILBERTO DE SOUZA FUZIEL,500.0
EMERSON LUIZ CORREA DAVID,500.0
NAIANE MARINHO DE OLIVEIRA,500.0
IRENILDE COSTA SOUSA LIMA,500.0
EMERSON RIBEIRO DA SILVA,500.0
JOSÉ EWERTON BRITO DAS NEVES,500.0
UILIAN VIEIRA DA SILVA,500.0
MÁRCIA JACKLINE DA COSTA SILVA,500.0
EMMANUEL NETO FARIAS SILVA,500.0
ENALDO RODRIGUES ARAUJO,500.0
SEBASTIÃO ALVES PEIXOTO,500.0
JOSÉ MARIA PANTOJA MENDES,500.0
ENILSO CASTOR DA CUNHA,500.0
INACIO DE LOIOLA NORONHA,500.0
CARLOS DANIEL ALMEIDA KOLLING,500.0
CARLOS CLEI PINTO BARROS,500.0
DIOGO GONÇALVES DAMASCENO,500.0
MOACIR DA CONCEIÇÃO,500.0
JOSUELIDO DO NASCIMENTO ALBUQUERQUE SOUSA,500.0
JOSÉ CARLOS PERES TIMBO,500.0
CECILIA DA SILVA FERREIRA,500.0
CARMEM LUCIA SILVA DE OLIVEIRA,500.0
ISAIAS SILVA SOUSA,500.0
JOSEMIR DA SILVA LIMA,500.0
CATIA SILENE LOUREIRO ANDRADE DE SOUZA,500.0
JOSENIL PANTOJA FERREIRA,500.0
ISAAC GOMES DE AGUIAR,500.0
JOSE VALDEMIR PAULINO DE SANTANA,500.0
CELICE RODRIGUES DA SILVA,500.0
CELESTE RAMOS SILVA CANUTO,500.0
VALDEIR DE SOUZA COSTA,500.0
ITAMAR GOMES DE DEUS NETO,500.0
NILSON DA SILVA CORREA,500.0
WILLSMAYLEN DE SOUSA BRANDÃO CARNEIRO,500.0
CARLOS ROBERTO LOPES SOARES,500.0
ALDO DE JESUS LIMA FERREIRA,500.0
AFONSO SERRÃO RIBEIRO,500.0
JOSELIO ALVES DA SILVA,500.0
FELIX BATISTA SILVA,499.99999999999994
IVONE FATIMA SOUSA DA SILVA,499.99999999999994
MAURILIO FERREIRA PINTO,499.9999999999999
GIRLLES AMORIM DA SILVA,499.96
VALDIR JOSE SOUZA DE ARAUJO,499.9
ROBSON SANTOS BALIEIRO,499.88
EDINALDO FARIAS ALVES,499.88
EGÍDIO MONTEIRO SOARES,499.88
JEREMIAS CONCEÇÃO SOUZA,499.86
JURACI FERREIRA DA COSTA,499.6
GENEISE VEIGA OLIVEIRA,499.2
WALDIRENE DA COSTA OLIVEIRA,498.9
JOSE ARMANDO MEDRADO RODRIGUES,496.0
SONYMARSON LIMA DA CUNHA,495.0
NATALINO SOARES DE LIMA,495.0
CIRO ALVES FERREIRA,495.0
DEIDIMAR CARDOSO DA CRUZ,495.0
PAULO ROBERTO MIRANDA LIMA,494.0
NOELMA DOS SANTOS HONORATO,490.0
MARIA DE NAZARE DE LIMA  SOUZA,490.0
MARIA DE NAZARE PEDROSO DIAS,490.0
DIMAS  SEBA LIMA,490.0
ALEXANDRE RODRIGUES SABINO,490.0
JOAO BATISTA SÁ DOS SANTOS,490.0
VAGNER MORAES DA CONCEICAO,489.8
JOSE MARIA FERREIRA DA SILVA,489.8
PERCILIANO DOS ANJOS PESSOA NETO,489.79999999999995
DENILSON SUHELIO AMORIM DE SOUSA,488.88
MARIA DE NAZARE DIAS GONÇALVES FILHA,488.65
INAIARA BALIEIRO BARBOSA,488.65
IVANETE DOS SANTOS REIS,488.65
ALCELINE TEIXEIRA MONTEIRO,488.65
SEBASTIÃO DOS SANTOS SILVA,488.65
ELIZABETH DUARTE ALVES,488.65
JOSE NEILSON GOMES SOZINHO,488.65
CHIRLEY IONE COSTA SANTOS,488.0
IDAIANE SILVA DA CRUZ,488.0
JOSÉ MARIA MOREIRA DE SOUZA,482.9
IAGO WILSON DE SOUZA PEDROSO,482.5
ANDRÉ LAMARI NOGUEIRA,481.2
JOANA FERREIRA SANTANA DA SILVA,481.0
CARLOS MAGNO ALMEIDA,480.45
PEDRO PEREIRA DE ARAUJO,480.45
ELIAS JUNIOR DOS SANTOS PORTAL,480.1
ALAN LEAL SILVA,480.1
EDINALDO BARROS SILVA,480.1
EDINALDO PONTES RMOS,480.1
LEONARDO RODRIGES SIQUEIRA,480.1
EDILÉIA MARIA PIMENTEL RAMOS,480.0
MARIA ODETE LOPES MACHADO,480.0
MANOEL DE OLIVEIRA TEIXEIRA,480.0
JANUÁRIO RODRIGUES FORMIGA,480.0
EDINALDO FIGUEIRO FONSECA,480.0
DIONYSON SALDANHA MOURA,480.0
MANOEL JOÃO PANTOJA DE SOUZA,480.0
JORGE CARLOS BARBOSA DIAS,480.0
GEDEÃO DOS SANTOS PALHETA,480.0
MANOEL APARECIDO NEVES SANTOS,480.0
EFIGENIA DE OLIVEIRA SILVA,480.0
JEFERSON DOS SANTOS SOUZA,480.0
LUIZ NAZARENO SANTOS,479.9
KATIA BENICIO DE SOUZA,479.05
ADMIR COSTA AYRES,477.75
JOAO ROBERTO PEREIRA DA SILVA,476.0
JOSIEL PANTOJA DE SOUSA,475.0
PEDRO CÉLIO RODRIGUES GUIMARÃES,475.0
MATEUS SOARES FERNANDES,475.0
ALAN RODRIGUES DE AMORIM,474.9
VALDENE DE SOUZA,472.25
VERA LUCIA VALADARES FERNANDES,472.0
FRANCISCO DA SILVA COSTA,471.95
FILADELFIA GONÇAVES DE CARVALHO,470.0
ANTONIO GILMAR ASSUNCAO PEREIRA,470.0
RIAN DA SILVA PEREIRA,470.0
GERALDO DE OLIVEIRA,470.0
EVERALDO AKIHYTO ONUMA DE OLIVEIRA,470.0
JOSIELE BARROSO COSTA,470.0
MANOEL SEBASTIAO SOUZA RIBEIRO,470.0
FRANCISCA LAGES,470.0
GENIVAL VIANA DA COSTA,469.9
ELIAS SARRAF DE OLIVEIRA,469.45
LUIZ HERLONE SANTOS CRUZ,468.59999999999997
DERMIZIO GUEDES DA SILVA,468.4
AURINO BARBOSA VULCAO NETO,466.7
RUI BATISTA CARDOSO,466.7
JOZIVALDO RIBEIRO MESQUITA,466.0
JOÃO PAULO DA SILVA SANTOS,465.0
JOELCIO PEREIRA CARNEIRO,465.0
RAIMUNDO WALDINHO RIBEIRO,464.0
JOÃO SOARES DA SILVA,463.0
TAURINO PEREIRA BEZERRA FILHO,463.0
SEBASTIÃO GOES FURTADO FILHO,461.05
MARIA DO LIVRAMENTO OLIVEIRA FERNANDES,460.45
JEFERSON MARCIO DE CARVALHO QUEIROZ,460.45
TELMA MARIA NUNES DOS SANTOS,460.0
ANTONIA LUCILEIDE CARIOLANO BRITO,460.0
PAULO GUILHERME SANTOS CASTELO BRANCO,460.0
LUANA BEATRIZ VILHENA DE FIGUEIREDO,460.0
CLAUDIO GOMES DE MENDONÇA PINTO,460.0
ELMA SILVA DOS SANTOS,459.6
SILVANITO DE ARAUJO SILVA,459.6
DIVINO MESQUITA AVILA,459.6
IVAIR FERREIRA LESSA DA SILVA,459.59999999999997
SALOMAO BARRADAS DE SOUSA,459.59999999999997
JOSUE FERREIRA CAVALCANTE,459.59999999999997
ALESSANDRO DA COSTA SILVA,459.59999999999997
MARCOS PIMENTEL DE AQUINO,459.59999999999997
CLAUDENE MARTINS DE SOUZA PASSOS,459.0
JOSE ROSA DA SILVA,458.0
HERMINIO SOARES GONÇALVES,457.9
HELLEN DE NAZARÉ PINTO SIMÕES,456.23
MANUEL JOSE BARBOSA FARIAS,455.95
WALBER SOUSA SILVA,455.0
ADAILSON DA SILVA LISBOA,455.0
ROSANGELA SILVA DE OLIVEIRA,452.0
PAULO SERGIO MARTINS DA COSTA,451.8
JOELSON SIQUEIRA DO ESPIRITO SANTO,451.0
JOSE RIBAMAR OLIVEIRA DE ALMEIDA,450.9
VALTER DENADAI,450.35
ELENILDO CUNHA JANCEN,450.0
MARIA FRANCISCA PANTOJA DE OLIVEIRA,450.0
ADRIELLE DA COSTA SANTOS,450.0
ELIEL BALBINO TEIXEIRA,450.0
MARCOS ANTONIO LOBO DA SILVA,450.0
NILTON ZEFERINO MARQUES,450.0
MARIA SONIA BAHIA DE ANDRADE,450.0
ADILTON BARBOSA TRINDADE,450.0
ALACID MONTEIRO TEIXEIRA,450.0
DANIELA MOTA DA COSTA SANTA BRIGIDA,450.0
WAMILTON GOMES FERREIRA,450.0
IZAMIR FERREIRA DOS SANTOS PINTO,450.0
MARIA SOLANGE DE SOUZA SILVA,450.0
MIGUEL NERES MONTEIRO,450.0
JOEL TAVARES PEREIRA,450.0
DENIELSON SOUZA DOS REIS,450.0
TINA PAULA SILVA DE OLIVEIRA,450.0
RAUL CONCEIÇÃOO LIMA NETO,450.0
FRANCISCA CARDOSO DE BRITO,450.0
JOSÉ GOMES FERNANDES,450.0
ANTONIA ELIETE DE SOUSA LEMOS,450.0
MARCIELE CARVALHO CORREA,450.0
PAULO MARCELO ALVES DA SILVA,450.0
MARIA EDINETE RIBEIRO GARCIA,450.0
FRANCISCO CRISARIO DE BRITO ALMEIDA,450.0
DIONELY MARIA EUGENIA DA SILVA SANTOS,450.0
JOSÉ BONFIM LIMA BARROS,450.0
ADRIANA APARECIDA TASCA,450.0
ANDERSON PINHEIRO AZEVEDO,450.0
JUSCELINO MACEDO DE CARVALHO,450.0
NAZARENO DOS SANTOS TRINDADE,450.0
EVALDO DO NASCIMENTO DE SOUSA,450.0
GUIOMAR SUPRIANO DA SILVA,450.0
ELIAS BATISTA FRANÇA,450.0
LIDINEY TEIXEIRA PRADO,450.0
JOSÉ VAGNO GOMES ANDRADE,450.0
CELIO ALVES DE SOUSA,449.0
TABITA MENDONÇA DE LIMA,449.0
WALTER JUNIOR FERREIRA CRUZ,448.0
TIAGO SANDAVID SANTOS DE SOUZA,447.0
GENIVAL MEDEIROS DE AQUINO,446.9
ANTONIO MARCOS BARROS DOS SANTOS,446.04
JOSE GILBERTO MACHADO PARREIRA,444.0
VALDISON KLEBER PEREIRA DA SILVA,444.0
MAURILIO ALCANTARA MOTA,444.0
CARLOS SERGIO PEREIRA DOS SANTOS,444.0
MENSAQUES DOS SANTOS AZEVEDO,444.0
PATRICIA PINTO VIEIRA,444.0
VANDERLEI AUGUSTO DE BRITO,444.0
JOANDERSON SAMPAIO,442.70000000000005
EDILSON LOPES DE SOUSA,441.79999999999995
JEFISON DA CRUZ PEREIRA,441.0
CARLOS DO ROSÁRIO SOARES,440.0
ANTONIO EDIMILSON FARIAS DO VALE,440.0
ANTONIO ISOMAR DOS SANTOS SOARES,440.0
ROSILENE FERNANDES DOS SANTOS,440.0
SUZANA YOSHIE NAMBA,440.0
LUIZ PEREIRA DA SILVA SOBRINHO,440.0
ANTONIO CARLOS DE OLIVEIRA,440.0
IVONEIDE DE SOUSA CUNHA VALE,439.9
JOSE DARCY DE FREITAS,439.9
SEBASTIAO SANTOS TAVARES RESQUE,439.79999999999995
ADIMILSON DA COSTA MAGALHAES,439.79999999999995
MÁRCIA BATISTA DA CONCEIÇÃO NOLETO,439.6
JOSE DE SOUSA REIS,439.0
JOELSON DA SILVA ARAÚJO,435.95
RAIMUNDA LIMA DA CRUZ,435.75
JOSE RIBAMAR QUEIROZ ALVES,435.0
FERNANDA ERICA DA CONCEICAO SILVA,435.0
EDENILSON LIMA DA SILVA,434.78
JOVENTINO TAVARES DA SILVA,434.78
MANOEL MARIA DA SILVA,434.25
EDIMA TAVARES ASSUNCAO,431.34999999999997
WILLEN LIMA GUEDELHA,430.0
JOSÉ DA SILVA ROSA,430.0
MIGUEL FIGUEIRA BRASIL,430.0
RAIMUNDO BENEDITO MENDES,430.0
MANOEL RONALDO OLIVEIRA,430.0
AMADEU PEREIRA DE MIRANDA,430.0
JOANYR DA ROCHA ESTUMANO,430.0
FRANCISCO EDIMAR LIMA MACHADO,430.0
EDICILENE MACIEL DA SILVA,429.8
MANOEL DE JESUS DOS SANTOS SOUSA,429.0
SIMONE MARIA PEREIRA GOMES,428.0
DELIANE ANDRADE PAIXAO,425.9
MAURO DO SOCORRO ALENCAR CRUZ,425.02
DISNEY DA SILVA FERREIRA,425.0
SEBASTIÃO ANDRADE LOPES,425.0
NILDA MARIA SOARES,425.0
JONAS PINHEIRO DA SILVA,425.0
CLAUDETE LIRA MOTA DE JESUS,424.79999999999995
SALOMAO DE AZEVEDO DANTAS,424.5
CELSO LUIZ DE BRITO LIMA,421.99
WALFREDO MADEIRA NUNES,421.0
OAO SARAIVA DA SILVA,420.35
ALBERTINHO ROSA NOGUEIRA,420.0
ILZA DA SILVA OLIVEIRA,420.0
NEZILDA SALES DE SOUSA,420.0
LUCINEIDE VIEIRA DE JESUS,420.0
TRINDADE DE LIMA FERREIRA,420.0
MARINITA FERREIRA COSTA,420.0
LEILIAM JORGE DA SILVA,420.0
JESSICA BIANCA DE ANDRADE LOPES,420.0
CLEUMAR RIBEIRO PAULINO,420.0
JOÃO BATISTA SILVA,420.0
JOSE ADAO FERREIRA DOS SANTOS,420.0
EDUARDO BARBOSA DE LIMA,420.0
EVANDRO DE LIMA SOUZA,420.0
MARCIO MOESIA NASCIMENTO MOTA,420.0
JOSE RIBAMAR DA SILVA COSTA,420.0
RODRIGO CHAGAS GONÇALVES,419.9
SAMUEL SANTANA GUIMARAES,419.9
DEUSVALDO RODRIGUES DA CONCEIÇÃO,419.9
DIONISIO RIBEIRO ABREU FILHO,419.9
CLAUDINOR PANTOJA WANZELER,419.32
JOÃO SERRÃO DE MIRANDA,419.32
MARCELO QUARESMA PUREZA,419.32
EDIRENE DA SILVA MONTEIRO,417.5
AVELINO AVENTINA SIQUEIRA,417.0
JOÃO CAETANO DE OLIVEIRA MELO,416.66
LAUDEGARIO DE ASSIS PEREIRA BARROS,416.0
FRANCILDO FEITOSA PACHECO,414.92999999999995
JOSIVALDO ARAUJO GOMES,414.0
GILMAR PANTOJA GOMES,413.4
VALDEIR LIMA BATISTA,413.0
ANA SARA DA SILVA PEREIRA,410.9
SONIA MARIA DE LIMA,410.4
CLEUDIENE SILVA DE SOUSA BELO,410.31
MARIA FRANCISCA DOS SANTOS FERREIRA,410.0
ANGELA SOUZA MAIA,410.0
ALDA CELIA SENA DA SILVA,410.0
SANDRA SUELY CABRAL DOS SANTOS PAMPLONA,410.0
JACINTO FARIAS DA CRUZ,410.0
ANTONIO ALMEIDA DE SOUZA,410.0
EUFLASIA BANDEIRA DOS SANTOS,409.9
NEURACY ROSÂNGELA PEREIRA FREIRE,409.63
FRANCISCO WILLIS MARTINS SOARES,409.45
ANTONIO NEUTON LIMA ALVES,409.4
JUCENILDA SILVA DA CONCEIÇÃO,408.0
ELIANA LIMA DA SILVA,407.7
DANIEL RODRIGUES DIAS,405.0
JOSE CARLOS RIBEIRO AMORIM,405.0
HELIANA DA SILVA VIEIRA,405.0
ANA LUCIA SILVA CONCEIÇÃO,405.0
TIAGO FAGUNDES SILVA,405.0
VALCY SECUNDO DE ARAUJO,405.0
HUDSON PANTOJA DA SILVA,404.0
SOLIZANDRE DE OLIVEIRA LIMA,402.8
RITA GEINA GENUINO FERREIRA,402.8
MARCUS REIS SILVA DA COSTA,401.4
JOSE RAIMUNDO MELO DOS SANTOS,400.35
RONICLEI DUQUE,400.00000000000006
CLEDISON DA SILVA DE SOUZA,400.00000000000006
JOSÉ JAILSON SILVA DE FARIAS,400.0
VALDILENE DA SERRA SILVA,400.0
JOAO DENIS SOUSA PEREIRA,400.0
CARLOS CLEBER DE MORAES GONÇALVES,400.0
JANAINA BARBOSA DA SILVA MARTINS,400.0
OSVALDINO DA CONCEIÇÃO DO NASCIMENTO,400.0
RAIMUNDO BEZERRA DA SILVA,400.0
ROSA MARIA DOS SANTOS GOMES,400.0
ELISANGELA PINTO GAMA,400.0
ELI REIS NUNES,400.0
JOSÉ CARLOS BAIA LEONEL,400.0
CARLOS DA SILVA VILARINS,400.0
JANDIRA SOUSA BONFIM,400.0
DIONELES COSTA DE MELO,400.0
ANDRÉA KASSIANE CARIPUNA DA SILVA,400.0
JOSÉ DOMINGOS ALMEIDA,400.0
PAULO RICARDO DA COSTA TEIXEIRA,400.0
IDA CARMEN ROSA BRAGA CARNEVALE,400.0
ERICONDIO GIL DE SOUZA,400.0
JOSÉ DOS SANTOS DE MORAES,400.0
NATANAEL DA CUNHA PAIXÃO,400.0
MIGUEL SELVINO DOS SANTOS,400.0
PAULO ROBERTO CHAVES MARTINS,400.0
PROFESSOR RONILDO,400.0
VANIA MARIA MACHADO,400.0
ERASMO FERNANDES DE SOUSA,400.0
ILCIVANNE SENA DEZINCOURT,400.0
PAULO GUILHERME BERUTTO MASIERO,400.0
VANIVALDO DE JESUS MACEDO,400.0
ANDRE SILVA DE ALBUQUERQUE,400.0
ISMAEL PANTOJA DOS SANTOS,400.0
ISMAEL ROSA DE ALMEIDA,400.0
SAYDY FERREIRA DE ANDRADE,400.0
RONALD REAGAN DA SILVA OLIVEIRA,400.0
JAIDSON FERNANDES BATISTA,400.0
EDINA NASCIMENTO DA COSTA,400.0
PAULO SÁ DOS SANTOS,400.0
VALDECIR ALVES DA SILVA,400.0
ELPIDIO DOUGLAS CHAVES MOURÃO,400.0
RYVAN DAMASCENO LINS,400.0
VALNEI SANTOS DA SILVA,400.0
JONATHAN DOUGLAS PINHEIRO SAMPAIO,400.0
EDINALDO DE ARAUJO LIMA,400.0
JOSE MARIA ALCANTARA PINHEIRO,400.0
CELSO ROBERTO DE MIRANDA RIBEIRO,400.0
ROSIMARY ANTUNES ARAUJO,400.0
PEDRO ANCELMO NUNES ERMITA,400.0
JACQUELINE FERNANDES DE SA XAVIER,400.0
SANUBIA HELENA PIRES SOARES,400.0
JOSE MARIA MAIA BARBOSA,400.0
IVAN FARIAS MORAIS,400.0
JOSE IDEVALDO PEREIRA CHAVES,400.0
ISMAEL ALVES DE SOUSA,400.0
NATANAEL PEREIRA NUNES,400.0
NELSON LISBOA DA SILVA,400.0
CHRISLEN ENAILA MONTEIRO SARMANHO,400.0
RAIMUNDA PALHETA DE OLIVEIRA,400.0
ROGERIO DE ALBUQUERQUE MONTEIRO,400.0
VALDENIRA PEREIRA DE ARAUJO,400.0
PEDRO OLIVEIRA DE SOUZA,400.0
CLEIA OLIVEIRA FRANCISCO,400.0
ODILSON MAIA BARROS,400.0
JOSUÉ BARROS DOS SANTOS,400.0
PEDRO COSTA SANTOS,400.0
RAIMUNDA NONATA SODRÉ DE SOUZA,400.0
EDISON MIRANDA DA SILVEIRA,400.0
SAMUEL MOURA BRASIL,400.0
CARLOS RODRIGO DA CUNHA MURRIETA,400.0
JOSINEI MORAES DE CASTRO,400.0
JOSIMARA VIEIRA TAVARES,400.0
JOSIMAR DE FREITAS SILVA,400.0
VALDENI FERREIRA DE ARAUJO,400.0
JEAN CARLOS MONTEIRO DE FIGUEIREDO,400.0
NELI RAMOS DA SILVA,400.0
JOSE HAROLDO ARAUJO DA SILVA RODRIGUES,400.0
JOSELITO PAIXÃO DA SILVA,400.0
OSMAR LIMA ALVES,400.0
SILVIO NEY BRAZ DA PAIXÃO,400.0
DAVID CUNHA DE OLIVEIRA,400.0
DENIS DE SOUSA PEREIRA,400.0
ARLENE DOS SANTOS OLIVEIRA,400.0
MANOEL OSMARINO DE ARAÚJO,400.0
GILMAR DE OLIVEIRA CORREIA,400.0
EZIEL FELIX DA SILVA,400.0
BENEDITO LOBATO SOARES,400.0
EDIVANIA SOUSA VIEIRA,400.0
VIVIANE CONCEIÇÃO PALHETA MONTEIRO,400.0
VIVALDO MORAIS DA SILVA,400.0
ROSIVALDO CARDOSO RIBEIRO,400.0
FABIANA CAVALCANTI DE SOUSA,400.0
GEZANI MIRANDA DA SILVA,400.0
FABIANO MOREIRA RIBEIRO,400.0
RAIMUNDO MICHAEL OLIVEIRA CHIDA,400.0
HÉLIO PANTOJA FLEXA,400.0
HAROLDO CAMPOS BARBOSA JUNIOR,400.0
DILAEL LOPES MACEDO,400.0
AIDA REGO PIMENTEL TRINDADE,400.0
MARINEI DOS SANTOS,400.0
JURACI OLIVEIRA DE SOUSA,400.0
RAQUEL FERREIRA RIBEIRO,400.0
LAUDEMI PIRES BRAZ,400.0
FRANCISCO SIMPLÍCIO DA CONCEIÇÃO,400.0
FRANCISCO PEREIRA PINTO,400.0
LEOPOLDO DE SOUZA CHAVES,400.0
RAIMUNDO JORGE LOPES RAMOS,400.0
FLAVIO JOSE BORGES,400.0
APRONIANO SOARES PINTO JUNIOR,400.0
ADELSON REINALDO DE OLIVEIRA,400.0
MARCELO PENTECOSTES,400.0
ANTONIO LINO DE SOUSA JUNIOR,400.0
FRANCISCO PEREIRA DA SILVA,400.0
FLAVIO ALMEIDA BARBOSA,400.0
MARCO ANTONIO DA SILVA,400.0
